TumoID,BirthDate,Classification,Status,StudentSchedule,AttendingSince,RetentionByMonths,RetentionGrouped,Age,Present,PresenceRatio
2.40515E+11,6-May-12,U,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,53,92
2.40515E+11,25-Mar-12,M,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,84,98
2.40515E+11,10-May-12,T,Active,Friday 17:30,8-Oct-24,9,0.5 - 1 Year,13,29,57
2.40515E+11,28-Jan-11,M,Active,Tuesday 15:30,3-Jun-24,13,1 - 1.5 Year,14,70,68
2.30329E+11,18-Nov-10,M,Suspended,Monday 17:30,9-Oct-23,21,1.5 - 2 Year,14,78,69
2.40516E+11,16-Apr-12,U,Suspended,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,51,80
2.40516E+11,28-Jun-09,U,Active,Monday 19:30,7-Oct-24,9,0.5 - 1 Year,16,46,73
2.40516E+11,4-May-12,U,Active,Saturday 13:30,12-Oct-24,9,0.5 - 1 Year,13,50,90
2.20623E+11,16-Sep-09,O,Active,Friday 17:30,13-Feb-23,29,2 - 2.5 Year,15,159,92
2.20827E+11,21-Aug-10,M,Active,Friday 19:30,16-Jan-23,30,2.5 - 3 Year,14,129,76
2.40516E+11,3-May-12,T,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,13,51,83
2.40516E+11,4-May-12,T,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,13,51,82
2.40516E+11,31-Oct-10,T,Active,Saturday 13:30,11-Sep-24,10,0.5 - 1 Year,14,29,54
2.40517E+11,22-Oct-11,U,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,13,51,96
2.40517E+11,14-Mar-12,U,Active,Wednesday 17:30,11-Sep-24,10,0.5 - 1 Year,13,59,93
2.40517E+11,5-May-12,U,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,13,63,91
2.40517E+11,7-May-10,M,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,15,68,90
2.40517E+11,22-Mar-10,T,Freeze,Wednesday 17:30,9-Oct-24,9,0.5 - 1 Year,15,27,56
2.30329E+11,28-Jun-10,T,Suspended,Saturday 17:30,14-Oct-23,21,1.5 - 2 Year,15,67,68
2.40104E+11,22-Dec-11,U,Active,Thursday 15:30,11-Apr-24,15,1 - 1.5 Year,13,65,80
2.50121E+11,20-Jun-11,T,Active,Wednesday 17:30,12-Feb-25,5,0.1 - 0.5 Year,14,26,83
2.30329E+11,29-Aug-10,O,Active,Thursday 15:30,12-Oct-23,21,1.5 - 2 Year,14,111,89
2.11202E+11,8-Dec-06,O,Active,Saturday 09:30,24-Jan-22,42,3+ Year,18,157,75
2.20306E+11,19-Feb-10,M,Active,Sunday 15:30,20-Sep-22,34,2.5 - 3 Year,15,157,87
2.40518E+11,29-Apr-12,M,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,65,95
2.40518E+11,1-Nov-11,T,Freeze,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,43,76
2.40518E+11,17-Nov-08,T,Freeze,Thursday 17:30,10-Sep-24,10,0.5 - 1 Year,16,12,25
2.40518E+11,23-Mar-11,U,Active,Monday 15:30,7-Oct-24,9,0.5 - 1 Year,14,50,89
2.40518E+11,6-Dec-07,U,Active,Monday 17:30,11-Sep-24,10,0.5 - 1 Year,17,52,78
2.40518E+11,28-Jun-11,M,Active,Monday 15:30,9-Sep-24,10,0.5 - 1 Year,14,75,92
2.40519E+11,3-May-12,U,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,13,65,95
2.40519E+11,20-Mar-12,U,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,13,53,79
2.40519E+11,15-Apr-11,U,Active,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,14,41,69
2.40519E+11,25-Dec-11,U,Active,Thursday 17:30,6-Jun-24,13,1 - 1.5 Year,13,50,70
2.30321E+11,11-Mar-11,U,Active,Monday 17:30,21-Mar-23,28,2 - 2.5 Year,14,79,54
2.20619E+11,29-Mar-09,M,Active,Saturday 11:30,19-Oct-22,33,2.5 - 3 Year,16,145,81
2.11009E+11,10-Jun-09,O,Active,Sunday 11:30,21-Nov-21,44,3+ Year,16,240,84
2.40519E+11,28-Mar-12,U,Active,Wednesday 19:30,11-Sep-24,10,0.5 - 1 Year,13,55,93
2.40519E+11,11-Nov-11,U,Active,Wednesday 19:30,5-Jun-24,13,1 - 1.5 Year,13,66,88
2.4052E+11,6-Mar-11,U,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,14,47,71
2.0091E+11,22-May-06,M,Suspended,Sunday 17:30,26-Oct-20,57,3+ Year,19,233,88
2.4052E+11,5-May-12,U,Active,Tuesday 15:30,4-Jun-24,13,1 - 1.5 Year,13,71,79
2.4052E+11,11-Feb-12,U,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,13,49,90
2.4052E+11,13-Jul-10,T,Active,Friday 19:30,3-Jun-24,13,1 - 1.5 Year,15,58,76
2.4052E+11,9-Jan-12,U,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,13,63,91
2.4052E+11,27-Apr-12,U,Active,Thursday 19:30,3-Jun-24,13,1 - 1.5 Year,13,65,82
2.4052E+11,22-Oct-11,U,Freeze,Wednesday 17:30,11-Sep-24,10,0.5 - 1 Year,13,51,76
2.4052E+11,18-Aug-11,U,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,51,86
2.10417E+11,1-Jul-08,M,Active,Saturday 11:30,16-May-21,50,3+ Year,17,176,76
2.20828E+11,14-Aug-10,U,Active,Saturday 11:30,16-Jan-23,30,2.5 - 3 Year,14,105,80
2.40521E+11,31-Jan-09,U,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,16,49,92
2.40521E+11,30-Mar-11,T,Active,Thursday 19:30,12-Sep-24,10,0.5 - 1 Year,14,45,86
2.11015E+11,18-Sep-09,M,Active,Sunday 11:30,4-Dec-21,43,3+ Year,15,162,78
2.40521E+11,26-Dec-06,T,Suspended,null,11-Sep-24,10,0.5 - 1 Year,18,23,92
2.40521E+11,12-Apr-12,U,Active,Sunday 11:30,6-Jun-24,13,1 - 1.5 Year,13,76,92
2.40521E+11,8-Dec-11,M,Active,Sunday 15:30,10-Sep-24,10,0.5 - 1 Year,13,72,81
2.30226E+11,23-Feb-11,M,Active,Sunday 11:30,14-Sep-23,22,1.5 - 2 Year,14,109,87
2.20624E+11,10-May-10,M,Active,Sunday 11:30,16-Feb-23,29,2 - 2.5 Year,15,132,88
2.20828E+11,13-Jan-10,M,Active,Saturday 09:30,17-Jan-23,30,2.5 - 3 Year,15,137,80
2.40521E+11,1-May-10,T,Active,Thursday 17:30,12-Sep-24,10,0.5 - 1 Year,15,53,88
2.40521E+11,5-Sep-06,U,Active,Sunday 09:30,12-Sep-24,10,0.5 - 1 Year,18,53,81
2.40522E+11,21-May-12,T,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,13,61,92
2.40522E+11,11-Apr-12,T,Freeze,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,44,70
2.40522E+11,18-Apr-12,T,Suspended,Thursday 17:30,12-Sep-24,10,0.5 - 1 Year,13,32,55
2.40522E+11,14-Jan-12,U,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,13,68,95
2.40522E+11,17-May-12,M,Active,Wednesday 17:30,11-Sep-24,10,0.5 - 1 Year,13,77,96
2.40522E+11,20-May-12,U,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,43,81
2.40522E+11,2-Mar-12,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,13,53,79
2.30329E+11,25-Jan-11,M,Active,Friday 17:30,8-Nov-23,20,1.5 - 2 Year,14,102,97
2.40522E+11,30-Apr-12,T,Active,Tuesday 17:30,4-Jun-24,13,1 - 1.5 Year,13,62,82
2.40522E+11,4-Mar-12,U,Active,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,13,61,91
2.40522E+11,18-Oct-11,U,Active,Sunday 09:30,7-Nov-24,8,0.5 - 1 Year,13,42,80
2.3033E+11,27-Dec-10,M,Active,Saturday 17:30,11-Oct-23,21,1.5 - 2 Year,14,110,93
1903270014,18-Sep-06,O,Active,Thursday 17:30,2-May-19,74,3+ Year,18,422,91
2.40523E+11,9-Sep-11,U,Active,Saturday 19:30,9-Oct-24,9,0.5 - 1 Year,13,59,92
2.40523E+11,22-May-12,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,13,62,96
2.40523E+11,22-May-12,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,13,50,83
2.40523E+11,2-Jan-12,T,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,50,78
2.40523E+11,22-Apr-12,U,Freeze,Thursday 17:30,12-Sep-24,10,0.5 - 1 Year,13,48,76
2.40523E+11,11-May-12,T,Active,Wednesday 17:30,11-Sep-24,10,0.5 - 1 Year,13,42,63
2.40523E+11,14-Sep-11,T,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,13,48,81
2.40524E+11,6-Mar-12,U,Active,Thursday 19:30,6-Jun-24,13,1 - 1.5 Year,13,57,69
2.20624E+11,18-May-06,U,Freeze,Wednesday 15:30,15-Feb-23,29,2 - 2.5 Year,19,67,48
2.40524E+11,2-Oct-11,T,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,45,80
2.50121E+11,3-Sep-09,T,Active,Tuesday 15:30,11-Feb-25,5,0.1 - 0.5 Year,15,22,75
2.3033E+11,26-Nov-10,U,Active,Sunday 11:30,12-Oct-23,21,1.5 - 2 Year,14,94,81
2002190006,9-Jan-08,O,Active,Thursday 17:30,2-Feb-21,53,3+ Year,17,253,89
2.20306E+11,4-Mar-10,U,Active,Sunday 15:30,23-Sep-22,34,2.5 - 3 Year,15,112,72
2.10715E+11,18-May-09,M,Active,Sunday 17:30,24-Oct-21,45,3+ Year,16,188,85
2.40103E+11,30-Dec-11,M,Active,Saturday 19:30,10-Apr-24,15,1 - 1.5 Year,13,82,91
2.30321E+11,22-Jul-10,U,Active,Saturday 11:30,14-Oct-23,21,1.5 - 2 Year,15,82,75
2.40524E+11,13-Jan-11,M,Active,Saturday 11:30,10-Sep-24,10,0.5 - 1 Year,14,74,100
2.40524E+11,9-Aug-11,T,Active,Wednesday 15:30,4-Jun-25,1,0.1 - 0.5 Year,13,9,52
2.40525E+11,17-Jan-11,U,Active,Saturday 19:30,5-Jun-24,13,1 - 1.5 Year,14,78,97
2.40103E+11,9-Nov-11,M,Active,Sunday 17:30,8-Apr-24,15,1 - 1.5 Year,13,96,88
2.40525E+11,1-Jul-11,T,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,14,56,93
2.40525E+11,18-Sep-11,U,Active,Sunday 09:30,6-Jun-24,13,1 - 1.5 Year,13,68,89
2.40525E+11,8-Aug-08,U,Active,Wednesday 17:30,10-Sep-24,10,0.5 - 1 Year,16,44,70
2.40525E+11,6-Jan-12,M,Active,Saturday 17:30,5-Jun-24,13,1 - 1.5 Year,13,79,91
2.50123E+11,25-Jun-11,T,Active,Friday 15:30,10-Feb-25,5,0.1 - 0.5 Year,14,20,64
2.30321E+11,5-Mar-11,M,Active,Thursday 15:30,12-Oct-23,21,1.5 - 2 Year,14,123,88
2.20619E+11,7-May-10,U,Active,Tuesday 17:30,20-Oct-22,33,2.5 - 3 Year,15,127,76
2.40525E+11,16-Feb-11,U,Active,Thursday 15:30,12-Sep-24,10,0.5 - 1 Year,14,48,85
2.40525E+11,27-Jul-11,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,14,49,84
2.40526E+11,28-Apr-11,M,Active,Saturday 17:30,6-Jun-24,13,1 - 1.5 Year,14,70,90
2.40526E+11,31-Dec-11,T,Freeze,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,37,72
2.40103E+11,25-May-11,T,Active,Thursday 19:30,10-Apr-24,15,1 - 1.5 Year,14,64,84
2.40526E+11,24-Feb-12,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,51,89
2.40526E+11,14-Dec-11,T,Active,Sunday 11:30,6-Jun-24,13,1 - 1.5 Year,13,60,86
2.50123E+11,7-Jan-13,T,Active,Tuesday 19:30,10-Mar-25,4,0.1 - 0.5 Year,12,20,68
2.40102E+11,29-Aug-10,U,Active,Saturday 11:30,13-Apr-24,15,1 - 1.5 Year,14,51,67
2.40526E+11,5-May-12,U,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,13,39,63
2.3033E+11,18-Feb-11,U,Active,Sunday 11:30,9-Oct-23,21,1.5 - 2 Year,14,104,87
2.40527E+11,22-Oct-11,U,Active,Saturday 09:30,3-Jun-24,13,1 - 1.5 Year,13,66,85
2.11016E+11,1-Sep-09,M,Active,Thursday 17:30,30-Nov-21,44,3+ Year,15,181,87
2.01114E+11,10-Aug-08,U,Suspended,Tuesday 17:30,7-Dec-20,55,3+ Year,16,184,66
2.40527E+11,11-Jul-10,U,Active,Saturday 13:30,11-Sep-24,10,0.5 - 1 Year,15,51,87
2.40527E+11,26-May-12,T,Active,Saturday 11:30,14-Sep-24,10,0.5 - 1 Year,13,38,76
2.40527E+11,6-Apr-10,T,Active,Sunday 11:30,12-Sep-24,10,0.5 - 1 Year,15,51,92
2.40527E+11,20-Feb-11,T,Freeze,Friday 15:30,5-Jun-24,13,1 - 1.5 Year,14,49,65
2.20624E+11,6-May-10,M,Preclosed,Wednesday 15:30,17-Nov-22,32,2.5 - 3 Year,15,103,61
2.40527E+11,6-Jan-12,U,Active,Sunday 15:30,10-Sep-24,10,0.5 - 1 Year,13,62,91
2.3033E+11,25-Aug-10,M,Suspended,Monday 17:30,9-Oct-23,21,1.5 - 2 Year,14,106,85
2.10507E+11,26-Sep-07,U,Freeze,Saturday 13:30,22-May-21,50,3+ Year,17,128,54
2.20306E+11,11-May-09,T,Active,Saturday 13:30,22-Sep-22,34,2.5 - 3 Year,16,87,50
2.40527E+11,14-Apr-12,U,Active,Wednesday 15:30,11-Sep-24,10,0.5 - 1 Year,13,42,87
2.40528E+11,21-Feb-12,U,Active,Saturday 19:30,5-Jun-24,13,1 - 1.5 Year,13,64,81
2.40528E+11,5-Oct-10,M,Active,Sunday 13:30,6-Jun-24,13,1 - 1.5 Year,14,64,76
2.40528E+11,20-Jan-12,U,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,13,65,94
2.40528E+11,25-May-12,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,50,87
2.40528E+11,16-Apr-12,T,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,13,48,72
2.40102E+11,7-Nov-11,U,Active,Thursday 19:30,14-Mar-24,16,1 - 1.5 Year,13,71,83
2.30331E+11,16-Nov-10,M,Active,Saturday 11:30,10-May-23,26,2 - 2.5 Year,14,116,84
2.40528E+11,8-May-12,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,49,87
2.40102E+11,14-Dec-11,U,Active,Saturday 11:30,8-Apr-24,15,1 - 1.5 Year,13,70,85
2.3032E+11,21-Feb-10,M,Active,Sunday 13:30,12-Oct-23,21,1.5 - 2 Year,15,109,85
2.30331E+11,25-Mar-11,M,Active,Monday 15:30,9-Oct-23,21,1.5 - 2 Year,14,94,81
2.11202E+11,12-Oct-09,M,Active,Sunday 13:30,25-Jan-22,42,3+ Year,15,164,91
2.11008E+11,26-Oct-08,O,Active,Saturday 09:30,21-Nov-21,44,3+ Year,16,204,91
2.40529E+11,24-May-12,U,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,62,95
2.40529E+11,22-May-12,U,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,13,70,95
2.40529E+11,5-Aug-11,T,Freeze,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,38,64
2.40529E+11,24-May-12,T,Active,Sunday 17:30,10-Sep-24,10,0.5 - 1 Year,13,41,78
2.40529E+11,27-May-12,U,Active,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,13,61,91
2.40529E+11,12-Aug-10,T,Active,Thursday 15:30,7-Nov-24,8,0.5 - 1 Year,14,45,81
2.40529E+11,1-May-12,U,Active,Saturday 15:30,9-Oct-24,9,0.5 - 1 Year,13,40,74
2.40113E+11,29-Sep-11,U,Active,Saturday 13:30,13-Apr-24,15,1 - 1.5 Year,13,74,86
2.4053E+11,11-Apr-11,T,Active,Monday 19:30,7-Oct-24,9,0.5 - 1 Year,14,34,72
2.50119E+11,22-Jul-12,T,Active,Saturday 13:30,15-Feb-25,5,0.1 - 0.5 Year,13,27,90
2.30331E+11,28-Mar-11,M,Active,Friday 15:30,9-Oct-23,21,1.5 - 2 Year,14,105,88
2.20828E+11,11-Feb-10,U,Active,Thursday 15:30,19-Jan-23,30,2.5 - 3 Year,15,112,71
2.20307E+11,6-May-09,O,Active,Saturday 13:30,21-Oct-22,33,2.5 - 3 Year,16,157,77
2.4053E+11,15-May-12,U,Active,Saturday 19:30,11-Sep-24,10,0.5 - 1 Year,13,58,95
2.4053E+11,15-Nov-11,T,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,36,49
2.4053E+11,29-May-12,T,Active,Friday 15:30,11-Sep-24,10,0.5 - 1 Year,13,45,75
2.4053E+11,9-Jan-11,T,Active,Saturday 13:30,9-Oct-24,9,0.5 - 1 Year,14,38,76
2.4053E+11,16-Jul-11,U,Active,Tuesday 17:30,10-Sep-24,10,0.5 - 1 Year,14,65,91
2.4053E+11,9-Apr-12,T,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,32,65
2.4053E+11,31-Jan-11,M,Active,Sunday 13:30,12-Sep-24,10,0.5 - 1 Year,14,66,86
2.4053E+11,20-May-12,U,Active,Monday 19:30,9-Sep-24,10,0.5 - 1 Year,13,55,85
2.4053E+11,22-Mar-09,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,16,58,93
2.4053E+11,16-May-10,U,Active,Monday 17:30,9-Sep-24,10,0.5 - 1 Year,15,60,90
2.40531E+11,26-Sep-09,U,Active,Friday 15:30,9-Sep-24,10,0.5 - 1 Year,15,61,89
2.40101E+11,6-Sep-11,T,Active,Saturday 11:30,13-Apr-24,15,1 - 1.5 Year,13,48,77
2.40101E+11,28-Dec-11,T,Suspended,Thursday 17:30,11-Apr-24,15,1 - 1.5 Year,13,44,58
2.40531E+11,19-May-12,U,Active,Saturday 19:30,11-Sep-24,10,0.5 - 1 Year,13,53,88
2.40531E+11,17-Oct-11,T,Active,Thursday 19:30,12-Sep-24,10,0.5 - 1 Year,13,53,92
2.40531E+11,3-Sep-10,U,Active,Wednesday 15:30,10-Sep-24,10,0.5 - 1 Year,14,53,88
2.10417E+11,26-Feb-09,O,Active,Friday 17:30,2-May-21,50,3+ Year,16,221,74
2.40531E+11,6-Feb-10,T,Active,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,15,40,72
2.40531E+11,2-Jun-11,U,Freeze,Sunday 09:30,12-Sep-24,10,0.5 - 1 Year,14,52,77
2.40601E+11,11-Nov-11,T,Active,Sunday 15:30,5-Nov-24,8,0.5 - 1 Year,13,33,66
2.40601E+11,15-Mar-11,T,Active,Saturday 15:30,10-Oct-24,9,0.5 - 1 Year,14,42,75
2.40601E+11,23-Feb-12,T,Freeze,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,13,46,82
2.40101E+11,16-Oct-11,M,Active,Sunday 13:30,11-Apr-24,15,1 - 1.5 Year,13,84,77
2.3123E+11,6-Mar-10,U,Active,Monday 15:30,11-Mar-24,16,1 - 1.5 Year,15,64,76
2.11017E+11,6-Jul-09,O,Suspended,Saturday 19:30,11-Dec-21,43,3+ Year,16,188,84
2.20829E+11,17-Mar-10,M,Freeze,Sunday 13:30,18-Jan-23,30,2.5 - 3 Year,15,122,79
2.20618E+11,4-Jun-10,O,Active,Saturday 09:30,14-Nov-22,32,2.5 - 3 Year,15,140,75
2.40602E+11,26-May-12,U,Active,Sunday 13:30,12-Sep-24,10,0.5 - 1 Year,13,45,75
2.20625E+11,21-Jun-10,T,Active,Sunday 15:30,17-Feb-23,29,2 - 2.5 Year,15,99,75
2.40602E+11,29-May-12,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,13,49,80
2.40603E+11,15-May-12,U,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,13,58,93
2.40603E+11,30-Jun-11,U,Active,Sunday 17:30,8-Oct-24,9,0.5 - 1 Year,14,59,93
2.50119E+11,22-Jul-12,T,Active,Monday 17:30,11-Feb-25,5,0.1 - 0.5 Year,13,14,50
2.30401E+11,15-Mar-11,U,Preclosed,Saturday 17:30,8-Nov-23,20,1.5 - 2 Year,14,50,50
2.11202E+11,26-Nov-09,O,Active,Thursday 17:30,29-Jan-22,42,3+ Year,15,194,79
2.40603E+11,28-Jan-12,U,Active,Saturday 15:30,11-Sep-24,10,0.5 - 1 Year,13,52,91
2.40603E+11,12-Mar-11,T,Active,Thursday 17:30,13-Mar-25,4,0.1 - 0.5 Year,14,19,38
2.40603E+11,30-Mar-12,U,Active,Thursday 19:30,12-Sep-24,10,0.5 - 1 Year,13,56,86
2.40603E+11,3-May-12,U,Freeze,Monday 15:30,9-Sep-24,10,0.5 - 1 Year,13,45,71
2.40603E+11,17-May-12,U,Active,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,13,70,93
2.40603E+11,31-May-12,M,Active,Sunday 15:30,12-Sep-24,10,0.5 - 1 Year,13,69,83
2.40604E+11,15-Sep-10,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,14,51,79
2.40604E+11,7-May-12,T,Active,Saturday 13:30,14-Sep-24,10,0.5 - 1 Year,13,26,61
2.40604E+11,3-Feb-12,T,Active,Tuesday 15:30,12-Sep-24,10,0.5 - 1 Year,13,18,38
2.30401E+11,17-Mar-11,M,Active,Wednesday 17:30,11-Oct-23,21,1.5 - 2 Year,14,118,92
2.40604E+11,22-Oct-10,T,Active,Sunday 15:30,10-Sep-24,10,0.5 - 1 Year,14,51,78
2.40604E+11,19-Mar-11,T,Active,Monday 19:30,9-Sep-24,10,0.5 - 1 Year,14,45,81
2.40604E+11,2-Jul-11,U,Suspended,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,14,45,78
2.50119E+11,17-Jul-11,T,Suspended,Monday 19:30,10-Feb-25,5,0.1 - 0.5 Year,14,18,62
2.20625E+11,12-Apr-10,T,Active,Friday 17:30,17-Feb-23,29,2 - 2.5 Year,15,125,83
2.40605E+11,22-Oct-11,U,Active,Saturday 17:30,11-Sep-24,10,0.5 - 1 Year,13,61,96
2.40605E+11,4-Jun-12,U,Active,Thursday 15:30,12-Sep-24,10,0.5 - 1 Year,13,67,91
2.31229E+11,16-Dec-11,U,Active,Monday 17:30,11-Mar-24,16,1 - 1.5 Year,13,72,83
2.3032E+11,19-Mar-11,M,Active,Sunday 13:30,12-Oct-23,21,1.5 - 2 Year,14,102,76
2.40605E+11,20-May-11,T,Freeze,Sunday 11:30,13-Feb-25,5,0.1 - 0.5 Year,14,12,30
2.40605E+11,3-Jan-11,M,Active,Friday 17:30,9-Sep-24,10,0.5 - 1 Year,14,71,97
2.40605E+11,17-Feb-10,T,Active,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,15,56,87
2.40605E+11,20-Aug-11,U,Active,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,13,59,89
2.30401E+11,31-Mar-11,M,Active,Friday 19:30,9-Oct-23,21,1.5 - 2 Year,14,98,81
2.31229E+11,23-Aug-11,U,Active,Saturday 09:30,12-Mar-24,16,1 - 1.5 Year,13,83,84
2.50119E+11,27-Apr-09,T,Active,Sunday 09:30,13-Feb-25,5,0.1 - 0.5 Year,16,26,81
2.30401E+11,25-Mar-11,T,Freeze,Thursday 17:30,12-Oct-23,21,1.5 - 2 Year,14,48,48
2.20829E+11,3-Aug-10,M,Active,Monday 15:30,16-Jan-23,30,2.5 - 3 Year,14,108,69
2.20829E+11,25-Jun-10,M,Active,Wednesday 15:30,18-Jan-23,30,2.5 - 3 Year,15,150,76
1912130021,26-Aug-07,M,Active,Saturday 17:30,8-Feb-20,65,3+ Year,17,223,77
2.10305E+11,30-Nov-05,M,Active,Monday 19:30,20-Mar-21,52,3+ Year,19,115,52
2.31229E+11,23-Dec-11,M,Active,Saturday 15:30,10-Apr-24,15,1 - 1.5 Year,13,87,93
2.3032E+11,13-Feb-11,M,Active,Wednesday 15:30,11-Oct-23,21,1.5 - 2 Year,14,114,97
2.20618E+11,30-May-09,M,Active,Saturday 13:30,17-Oct-22,33,2.5 - 3 Year,16,117,78
2.10415E+11,9-Apr-09,M,Active,Monday 17:30,29-Apr-21,51,3+ Year,16,172,74
2.00908E+11,7-Jul-08,O,Active,Tuesday 19:30,28-Oct-20,57,3+ Year,17,313,86
2001310080,3-Jan-08,M,Active,Saturday 13:30,25-May-20,62,3+ Year,17,217,75
2.40606E+11,18-Jan-11,M,Active,Sunday 13:30,12-Sep-24,10,0.5 - 1 Year,14,58,78
2.40606E+11,3-May-11,U,Active,Thursday 17:30,12-Sep-24,10,0.5 - 1 Year,14,57,83
2.40606E+11,1-Jun-12,T,Active,Friday 15:30,10-Sep-24,10,0.5 - 1 Year,13,31,56
2.40606E+11,13-Sep-11,U,Active,Sunday 13:30,12-Sep-24,10,0.5 - 1 Year,13,64,88
2.40606E+11,29-Apr-12,U,Active,Tuesday 19:30,10-Sep-24,10,0.5 - 1 Year,13,61,91
2.40606E+11,2-Mar-12,U,Active,Wednesday 17:30,10-Sep-24,10,0.5 - 1 Year,13,53,84
2.40606E+11,26-Jan-12,T,Active,Wednesday 17:30,4-Nov-24,8,0.5 - 1 Year,13,32,66
2.40607E+11,28-Oct-11,U,Active,Monday 19:30,9-Sep-24,10,0.5 - 1 Year,13,52,86
2.40607E+11,9-Apr-12,T,Freeze,Saturday 13:30,10-Sep-24,10,0.5 - 1 Year,13,20,39
2.40607E+11,19-May-12,U,Active,Thursday 15:30,12-Sep-24,10,0.5 - 1 Year,13,58,92
2.40607E+11,4-Jun-12,U,Active,Saturday 13:30,12-Sep-24,10,0.5 - 1 Year,13,55,91
2.40607E+11,13-Sep-11,U,Active,Friday 17:30,10-Oct-24,9,0.5 - 1 Year,13,51,86
2.40607E+11,23-Feb-11,U,Active,Tuesday 15:30,10-Sep-24,10,0.5 - 1 Year,14,64,100
2.40607E+11,15-Nov-11,U,Active,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,13,51,78
2.40607E+11,27-Jun-11,U,Active,Saturday 09:30,10-Sep-24,10,0.5 - 1 Year,14,52,86
2.40608E+11,5-Apr-12,T,Active,Tuesday 15:30,9-Sep-24,10,0.5 - 1 Year,13,52,85
2.40608E+11,4-Jun-12,U,Active,Friday 19:30,9-Sep-24,10,0.5 - 1 Year,13,55,83
2.40608E+11,17-May-12,U,Active,Saturday 19:30,11-Sep-24,10,0.5 - 1 Year,13,37,68
2.11018E+11,2-Oct-09,O,Freeze,Friday 17:30,9-Dec-21,43,3+ Year,15,186,78
2.40608E+11,22-Sep-11,U,Active,Sunday 09:30,12-Sep-24,10,0.5 - 1 Year,13,55,87
2.20626E+11,1-Jul-09,U,Active,Saturday 19:30,16-Nov-22,32,2.5 - 3 Year,16,116,63
2.10512E+11,23-Jan-09,U,Active,Saturday 15:30,24-May-21,50,3+ Year,16,129,57
2.40608E+11,15-Jun-11,M,Active,Monday 19:30,9-Sep-24,10,0.5 - 1 Year,14,82,100
